Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
simple,SP_11442,Harf Kahani Ibtidai Tasverri Quaida - Playgroup (Edition 2023),1,0,visible,Harf Kahani Ibtidai Tasverri Quaida - Playgroup (Edition 2023),Harf Kahani Ibtidai Tasverri Quaida - Playgroup (Edition 2023). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/haraf-kahani-PG-72407fd-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11443,My Activity Book of Numbers and Shapes - Playgroup (New Publication-Edition 2023),1,0,visible,My Activity Book of Numbers and Shapes - Playgroup (New Publication-Edition 2023),My Activity Book of Numbers and Shapes - Playgroup (New Publication-Edition 2023). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/my-activity-book-of-number-ad-shapes-c1e3af4-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11444,I Can Read Level 1 (Pack of 4) Playgroup,1,0,visible,I Can Read Level 1 (Pack of 4) Playgroup,I Can Read Level 1 (Pack of 4) Playgroup. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/English-Reader-Level-1-1501995-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11445,My Activity Book of Letters and Sounds - Level 1 (New Publication - Edition 2023),1,0,visible,My Activity Book of Letters and Sounds - Level 1 (New Publication - Edition 2023),My Activity Book of Letters and Sounds - Level 1 (New Publication - Edition 2023). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/My-activity-book-of-letter-and-sound-level-1-f2e37c3-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11446,Once Upon a Time,1,0,visible,Once Upon a Time,Once Upon a Time. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Screenshot-2026-05-19-102341-b2246a9-my-bag-pack.png,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11447,EB-09B Narrow single lined half page interleaf exercise book (margined),1,0,visible,EB-09B Narrow single lined half page interleaf exercise book (margined),EB-09B Narrow single lined half page interleaf exercise book (margined). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/english-01789e0-my-bag-pack-23e41b4-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11448,"Hodder Cambridge Primary Math (Workbook A,B,C)",1,0,visible,"Hodder Cambridge Primary Math (Workbook A,B,C)","Hodder Cambridge Primary Math (Workbook A,B,C). Buy online at best price with fast delivery across Pakistan from Study Pack Store.",taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Hodder-Cambridge-Primary-Maths-Activity-Book-Back--1--4dedf63-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11449,"Pack of 3 English Readers Class Pre-Nursery (Sid Did It, Sip It Pat, Tip, Tip)",1,0,visible,"Pack of 3 English Readers Class Pre-Nursery (Sid Did It, Sip It Pat, Tip, Tip)","Pack of 3 English Readers Class Pre-Nursery (Sid Did It, Sip It Pat, Tip, Tip). Buy online at best price with fast delivery across Pakistan from Study Pack Store.",taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Class-Pre-Nursery-Reader--Pack-of-3--08bc619-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11450,Cambridge Primary Mathematics (2nd Edition) Workbook Kindergarten,1,0,visible,Cambridge Primary Mathematics (2nd Edition) Workbook Kindergarten,Cambridge Primary Mathematics (2nd Edition) Workbook Kindergarten. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Combridge-Primary-Mathematics-Grade-Kindergarten-Workbook--1--0771fe2-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11451,The Greatest Ideas in Conservation,1,0,visible,The Greatest Ideas in Conservation,The Greatest Ideas in Conservation. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/The-Greatest-Ideas-in-Conservation-b825e15-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11452,English Workbook 2A - Foundations (Language Supplement),1,0,visible,English Workbook 2A - Foundations (Language Supplement),English Workbook 2A - Foundations (Language Supplement). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/LANGUAGE-ESSENTIALS-FOUNDATIONS-FOR-CLASS-2-38d812e-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11453,English Workbook 3A - Trails (Language Supplement),1,0,visible,English Workbook 3A - Trails (Language Supplement),English Workbook 3A - Trails (Language Supplement). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/LANGUAGE-ESSENTIALS-TRAILS-FOR-CLASS-3-5997267-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11454,English Workbook 4A - Pathways (Language Supplement),1,0,visible,English Workbook 4A - Pathways (Language Supplement),English Workbook 4A - Pathways (Language Supplement). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/LANGUAGE-ESSENTIALS-PATHWAYS-FOR-CLASS-4-6d2560f-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11455,Islamiat Book 7,1,0,visible,Islamiat Book 7,Islamiat Book 7. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--42--ea72568-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11456,Cambridge Primary Mathematics (2nd Edition) Workbook Grade 1,1,0,visible,Cambridge Primary Mathematics (2nd Edition) Workbook Grade 1,Cambridge Primary Mathematics (2nd Edition) Workbook Grade 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Combridge-Primary-Mathematics-Grade-1-workbook-8fbea9d-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11457,Islamiat 5 (For Balochistan Province),1,0,visible,Islamiat 5 (For Balochistan Province),Islamiat 5 (For Balochistan Province). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/QTB-Islamiyat-5-c25e5a4-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11458,Urdu 1 (For Balochistan Province),1,0,visible,Urdu 1 (For Balochistan Province),Urdu 1 (For Balochistan Province). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/QTB-urdu-1-e559e8b-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11459,Islamiat 7 (For Balochistan Province),1,0,visible,Islamiat 7 (For Balochistan Province),Islamiat 7 (For Balochistan Province). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/QTB-Islamiyat-7-b7510c0-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11460,Exploring Science 1 Workbook Class 6,1,0,visible,Exploring Science 1 Workbook Class 6,Exploring Science 1 Workbook Class 6. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/EXPLORING-SCIENCE-WORKBOOK-1-000c761-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11461,Islamiat 8 (For Balochistan Province),1,0,visible,Islamiat 8 (For Balochistan Province),Islamiat 8 (For Balochistan Province). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/QTB-Islamiyat-8-b106f5e-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11462,General Science Class 5 (NBF),1,0,visible,General Science Class 5 (NBF),General Science Class 5 (NBF). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/General-Science-5-e635d6a-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11463,Pashtoo 1,1,0,visible,Pashtoo 1,Pashtoo 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Pashtoo-11-Photoroom-aba0c84-my-bag-pack.png,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11464,Discover Geography Student Book 2,1,0,visible,Discover Geography Student Book 2,Discover Geography Student Book 2. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Pearson-2--F--8b264fe-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11465,Discover Geography Student Book 3,1,0,visible,Discover Geography Student Book 3,Discover Geography Student Book 3. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Pearson-3--F--164bdeb-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11466,Pashtoo 5,1,0,visible,Pashtoo 5,Pashtoo 5. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Pashtoo-55-Photoroom-bfee81f-my-bag-pack.png,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11467,Computer Science for Grade 7 (Latest edition) KPK,1,0,visible,Computer Science for Grade 7 (Latest edition) KPK,Computer Science for Grade 7 (Latest edition) KPK. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Class-7CS-Photoroom-6bc8757-my-bag-pack.png,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11468,Computer Science for Grade 8 (Latest edition) KPK,1,0,visible,Computer Science for Grade 8 (Latest edition) KPK,Computer Science for Grade 8 (Latest edition) KPK. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/computer-science-grade8-whitebg-383d1ca-my-bag-pack.png,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11469,ORT Stage 1+ - Stories (Pack of 6),1,0,visible,ORT Stage 1+ - Stories (Pack of 6),ORT Stage 1+ - Stories (Pack of 6). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Hide-and-Seek-e3430fa-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11470,Urdu Ki Amli Kitab Term - I Class Nursery (Revised 2025),1,0,visible,Urdu Ki Amli Kitab Term - I Class Nursery (Revised 2025),Urdu Ki Amli Kitab Term - I Class Nursery (Revised 2025). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Urdu-Amli-Nursery-cc3f0d0-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11471,PYPbn-17 Ring Folder,1,0,visible,PYPbn-17 Ring Folder,PYPbn-17 Ring Folder. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Note-Book-b548442-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11472,The Book Wanderers,1,0,visible,The Book Wanderers,The Book Wanderers. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/The-Bookwanderers-fa91ce7-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11473,New Oxford Social Studies for Pakistan Book 1,1,0,visible,New Oxford Social Studies for Pakistan Book 1,New Oxford Social Studies for Pakistan Book 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Socail-Studies-class-1--F--563370e-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11474,Alice in Wonderland,1,0,visible,Alice in Wonderland,Alice in Wonderland. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--24--64dda85-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11475,The Golden Touch and Other Stories,1,0,visible,The Golden Touch and Other Stories,The Golden Touch and Other Stories. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/The-Golden-Touch-and-Other-Stories-6fd3de9-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11476,The Lemonade War,1,0,visible,The Lemonade War,The Lemonade War. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/The-Lemonade-War-a01f5e7-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11477,MYP Physical and Earth Sciences: a Concept Based Approach,1,0,visible,MYP Physical and Earth Sciences: a Concept Based Approach,MYP Physical and Earth Sciences: a Concept Based Approach. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/MYP-Physical-and-Earth-Sciences-a-Concept-Based-Approach7-51eaa70-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11478,The Westing Game,1,0,visible,The Westing Game,The Westing Game. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/The-Westing-Game-e6a2ac2-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11479,Skills for Success for MYP 4 & 5,1,0,visible,Skills for Success for MYP 4 & 5,Skills for Success for MYP 4 & 5. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Personal-Project-29e7db9-my-bag-pack-68c5b76-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11480,Skills for success for MYP 3 & 4 by Laura England and Angela Stancar Johnson - ebook,1,0,visible,Skills for success for MYP 3 & 4 by Laura England and Angela Stancar Johnson - ebook,Skills for success for MYP 3 & 4 by Laura England and Angela Stancar Johnson - ebook. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Skills-for-success-for-MYP-3---4-by-Laura-England-and-Angela-Stancar-Johnson---ebook-579a5cf-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11481,Urdu 1 (For Sindh Province),1,0,visible,Urdu 1 (For Sindh Province),Urdu 1 (For Sindh Province). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Urdu--2--ebfe3f3-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11482,Kinder Math Stars - Junior Infant Part 2 (Second Edition) Class Reception,1,0,visible,Kinder Math Stars - Junior Infant Part 2 (Second Edition) Class Reception,Kinder Math Stars - Junior Infant Part 2 (Second Edition) Class Reception. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Kinder-Math-Star-Junior-Infant-Part-2-ebffd4b-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11483,Kinder Math Stars - Introductory Level Class Nursery,1,0,visible,Kinder Math Stars - Introductory Level Class Nursery,Kinder Math Stars - Introductory Level Class Nursery. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Kinder-Math-Stars-Introductory-Level-47f045f-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11484,Aaroo Amli Class KG,1,0,visible,Aaroo Amli Class KG,Aaroo Amli Class KG. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Samar-Urdu-Aaroo-Amli-062a9b4-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11485,Dhanak Neela 2 Year 2,1,0,visible,Dhanak Neela 2 Year 2,Dhanak Neela 2 Year 2. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Neela-Book-2---Dhanak-Urdu-Silsila-2nd-Edition-9c10f57-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11486,Dhanak Laal 1 Year 1,1,0,visible,Dhanak Laal 1 Year 1,Dhanak Laal 1 Year 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Laal-Book-2---Dhanak-Urdu-Silsila-2nd-Edition-e281098-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11487,Dhanak Peela 3 Year 3,1,0,visible,Dhanak Peela 3 Year 3,Dhanak Peela 3 Year 3. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Peela-Book-2---Dhanak-Urdu-Silsila-2nd-Edition-9feb1b2-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11488,French for MYP 1,1,0,visible,French for MYP 1,French for MYP 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/MYP-French--1-3--77f95a8-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11489,Dhanak Hara 4 Year 4,1,0,visible,Dhanak Hara 4 Year 4,Dhanak Hara 4 Year 4. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Hara-Book-2---Dhanak-Urdu-Silsila-2nd-Edition--1--a9c2d90-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11490,French for MYP 2,1,0,visible,French for MYP 2,French for MYP 2. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/MYP-French--1-3--fa84e4a-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11491,Dhanak Narangi 5 Year 5,1,0,visible,Dhanak Narangi 5 Year 5,Dhanak Narangi 5 Year 5. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Narangi-Book-5-Kifayat-Dhanak-Urdu-Silsila-4a6f212-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11492,French for MYP 3-5,1,0,visible,French for MYP 3-5,French for MYP 3-5. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/MYP-French-8-and-9-398beba-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11493,History for the IB MYP 4 & 5 by Concept,1,0,visible,History for the IB MYP 4 & 5 by Concept,History for the IB MYP 4 & 5 by Concept. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/1537768156119-product-9666ded-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11494,TN-07A (Orange),1,0,visible,TN-07A (Orange),TN-07A (Orange). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/1524564549087-product.jpeg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11495,Early Learning Pre-K- I am a Leader Unit Class Pre Nursery,1,0,visible,Early Learning Pre-K- I am a Leader Unit Class Pre Nursery,Early Learning Pre-K- I am a Leader Unit Class Pre Nursery. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Early-Learning-Pre-K--I-am-a-Leader-Unit-Class-Pre-Nursery-1dae456-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11496,Early Learning Pre-K- Where we live and learn Unit Class Nursery,1,0,visible,Early Learning Pre-K- Where we live and learn Unit Class Nursery,Early Learning Pre-K- Where we live and learn Unit Class Nursery. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Leader-in-Me-PRE-K-bbe98d5-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11497,Lighstone Reading Treasury Level 1,1,0,visible,Lighstone Reading Treasury Level 1,Lighstone Reading Treasury Level 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/level-1-ca2f875-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11498,Lighstone Reading Treasury Level 2,1,0,visible,Lighstone Reading Treasury Level 2,Lighstone Reading Treasury Level 2. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Level-2-5318819-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11499,Lighstone Reading Treasury Level 3,1,0,visible,Lighstone Reading Treasury Level 3,Lighstone Reading Treasury Level 3. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/level-3-8a181e7-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11500,Discover the Leader In Me (KG),1,0,visible,Discover the Leader In Me (KG),Discover the Leader In Me (KG). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Leader-in-Me-Class-Kinder-Garten-3b5187e-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11501,Oxford International Primary English 5 Book,1,0,visible,Oxford International Primary English 5 Book,Oxford International Primary English 5 Book. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Eng-g5-fe11c90-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11502,Lead 7 Powered by the 7 Habits Class 8,1,0,visible,Lead 7 Powered by the 7 Habits Class 8,Lead 7 Powered by the 7 Habits Class 8. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Ucs-Lead-Class-8-a0a1370-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11503,Discover the Leader in Me Class 6,1,0,visible,Discover the Leader in Me Class 6,Discover the Leader in Me Class 6. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Leader-in-Me-Class-6-388b133-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11504,Lighstone Reading Treasury Level 4,1,0,visible,Lighstone Reading Treasury Level 4,Lighstone Reading Treasury Level 4. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/level-4-4230d1d-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11505,Urdu 6 (For Balochistan Province),1,0,visible,Urdu 6 (For Balochistan Province),Urdu 6 (For Balochistan Province). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/QTB-urdu-6-464da31-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11506,Lead 6 Powered by the 7 Habits Class 7,1,0,visible,Lead 6 Powered by the 7 Habits Class 7,Lead 6 Powered by the 7 Habits Class 7. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Ucs-Lead-Class-7-a61f7e4-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11507,Islamiat 6 (NBF),1,0,visible,Islamiat 6 (NBF),Islamiat 6 (NBF). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--43--5f769bd-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11508,Pashtoo 6,1,0,visible,Pashtoo 6,Pashtoo 6. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Pashtoo-66-Photoroom-7012f28-my-bag-pack.png,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11509,Pashtoo 7,1,0,visible,Pashtoo 7,Pashtoo 7. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Pashtoo-77-Photoroom-50327fd-my-bag-pack.png,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11510,Pashtoo 8,1,0,visible,Pashtoo 8,Pashtoo 8. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Pastoo-88-Photoroom-d39844c-my-bag-pack.png,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11511,TEY Book Pack Class Pre-Nursery 25-26,1,0,visible,TEY Book Pack Class Pre-Nursery 25-26,TEY Book Pack Class Pre-Nursery 25-26. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Book-Pack---1--2ab35d6-my-bag-pack-cb99f19-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11512,TE-03A NARROW 4 LINE HALF PAGE INTERLEAF,1,0,visible,TE-03A NARROW 4 LINE HALF PAGE INTERLEAF,TE-03A NARROW 4 LINE HALF PAGE INTERLEAF. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/TE-EB-dc277a1-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
